"node_from","node_to","iteration","edge_type","value"
"V2","V12","iter1","level",28.6980158730159
"V3","V12","iter1","level",27.1642857142857
"V4","V12","iter1","level",26.8511904761905
"V5","V12","iter1","level",31.6234126984127
"V6","V12","iter1","level",32.9773809523809
"V7","V12","iter1","level",36.093253968254
"V8","V12","iter1","level",40.1559523809524
"V9","V12","iter1","level",12.0345238095238
"V10","V12","iter1","level",18.6452380952381
"V11","V12","iter1","level",22.2555555555555
"V12","V12","iter1","level",21.2404761904762
"V13","V12","iter1","level",16.8956349206349
"T","V12","iter1","level",0
"V1","V13","iter1","level",27.9773809523809
"V2","V13","iter1","level",27.5821428571428
"V3","V13","iter1","level",23.025
"V4","V13","iter1","level",18.5888888888889
"V5","V13","iter1","level",13.7321428571429
"V6","V13","iter1","level",21.4527777777778
"V7","V13","iter1","level",24.4428571428571
"V8","V13","iter1","level",23.397619047619
"V9","V13","iter1","level",9.83214285714286
"V10","V13","iter1","level",15.9666666666667
"V11","V13","iter1","level",18.3238095238095
"V12","V13","iter1","level",19.390873015873
"V13","V13","iter1","level",14.8559523809524
"T","V13","iter1","level",0
"V1","T","iter1","level",240.09657287157
"V2","T","iter1","level",206.067532467531
"V3","T","iter1","level",233.788203463201
"V4","T","iter1","level",214.837179487178
"V5","T","iter1","level",218.186219336217
"V6","T","iter1","level",239.699675324674
"V7","T","iter1","level",230.707215007213
"V8","T","iter1","level",235.276370851369
"V9","T","iter1","level",238.300396825394
"V10","T","iter1","level",233.09823232323
"V11","T","iter1","level",235.57038239538
"V12","T","iter1","level",234.63784271284
"V13","T","iter1","level",231.327525252523
"T","T","iter1","level",0
"V1","V1","iter2","level",24.7642857142857
"V2","V1","iter2","level",18.3075396825397
"V3","V1","iter2","level",48.4
"V4","V1","iter2","level",52.4059523809524
"V5","V1","iter2","level",31.5087301587301
"V6","V1","iter2","level",51.2126984126984
"V7","V1","iter2","level",37.4119047619048
"V8","V1","iter2","level",60.8404761904762
"V9","V1","iter2","level",23.0071428571428
"V10","V1","iter2","level",15.3059523809524
"V11","V1","iter2","level",13.7988095238095
"V12","V1","iter2","level",15.3738095238095
"V13","V1","iter2","level",16.5718253968254
"T","V1","iter2","level",0
"V1","V2","iter2","level",23.1170634920635
"V2","V2","iter2","level",21.7535714285714
"V3","V2","iter2","level",41.9142857142857
"V4","V2","iter2","level",42.9992424242424
"V5","V2","iter2","level",26.9555555555555
"V6","V2","iter2","level",53.2380952380953
"V7","V2","iter2","level",34.9238095238095
"V8","V2","iter2","level",53.8988095238095
"V9","V2","iter2","level",13.390873015873
"V10","V2","iter2","level",14.047619047619
"V11","V2","iter2","level",14.3087301587302
"V12","V2","iter2","level",9.59206349206349
"V13","V2","iter2","level",11.4547619047619
"T","V2","iter2","level",0
"V1","V3","iter2","level",37.6404761904762
"V2","V3","iter2","level",29.6210317460317
"V3","V3","iter2","level",26.5706349206349
"V4","V3","iter2","level",31.2654761904762
"V5","V3","iter2","level",22.9833333333333
"V6","V3","iter2","level",44.7928571428572
"V7","V3","iter2","level",23.2325396825397
"V8","V3","iter2","level",46.8
"V9","V3","iter2","level",18.6376984126984
"V10","V3","iter2","level",10.4503968253968
"V11","V3","iter2","level",16.6559523809524
"V12","V3","iter2","level",12.8654761904762
"V13","V3","iter2","level",15.9119047619048
"T","V3","iter2","level",0
"V1","V4","iter2","level",40.9650793650794
"V2","V4","iter2","level",20.9857142857143
"V3","V4","iter2","level",22.05
"V4","V4","iter2","level",33.2988095238095
"V5","V4","iter2","level",29.6440476190476
"V6","V4","iter2","level",49.625
"V7","V4","iter2","level",32.0059523809524
"V8","V4","iter2","level",66.1992063492064
"V9","V4","iter2","level",18.5607142857143
"V10","V4","iter2","level",13.3130952380952
"V11","V4","iter2","level",18.9880952380952
"V12","V4","iter2","level",13.190873015873
"V13","V4","iter2","level",16.6309523809524
"T","V4","iter2","level",0
"V1","V5","iter2","level",37.1444444444444
"V2","V5","iter2","level",38.9896825396826
"V3","V5","iter2","level",36.6726190476191
"V4","V5","iter2","level",47.4690476190476
"V5","V5","iter2","level",18.8988095238095
"V6","V5","iter2","level",27.5619047619047
"V7","V5","iter2","level",29.9801587301587
"V8","V5","iter2","level",60.8087301587302
"V9","V5","iter2","level",18.9742063492064
"V10","V5","iter2","level",15.0916666666667
"V11","V5","iter2","level",16.3940476190476
"V12","V5","iter2","level",14.5595238095238
"V13","V5","iter2","level",16.8559523809524
"T","V5","iter2","level",0
"V1","V6","iter2","level",47.3309523809524
"V2","V6","iter2","level",49.7238095238096
"V3","V6","iter2","level",52.7694444444445
"V4","V6","iter2","level",48.0511904761905
"V5","V6","iter2","level",37.2107142857143
"V6","V6","iter2","level",44.4607142857143
"V7","V6","iter2","level",39.6027777777778
"V8","V6","iter2","level",65.6111111111112
"V9","V6","iter2","level",25.1059523809524
"V10","V6","iter2","level",15.9206349206349
"V11","V6","iter2","level",22.4809523809524
"V12","V6","iter2","level",13.2623015873016
"V13","V6","iter2","level",23.8297619047619
"T","V6","iter2","level",0
"V1","V7","iter2","level",39.5714285714286
"V2","V7","iter2","level",40.4884920634921
"V3","V7","iter2","level",41.3297619047619
"V4","V7","iter2","level",36.8702380952381
"V5","V7","iter2","level",30.0448412698413
"V6","V7","iter2","level",52.1642857142857
"V7","V7","iter2","level",24.2678571428571
"V8","V7","iter2","level",24.3956349206349
"V9","V7","iter2","level",22.9579365079365
"V10","V7","iter2","level",11.7047619047619
"V11","V7","iter2","level",13.1650793650794
"V12","V7","iter2","level",11.8666666666667
"V13","V7","iter2","level",11.5992063492063
"T","V7","iter2","level",0
"V1","V8","iter2","level",53.5825396825397
"V2","V8","iter2","level",53.1563492063492
"V3","V8","iter2","level",40.5111111111111
"V4","V8","iter2","level",53.7476190476191
"V5","V8","iter2","level",40.925
"V6","V8","iter2","level",68.3845238095239
"V7","V8","iter2","level",28.6952380952381
"V8","V8","iter2","level",43.6400793650794
"V9","V8","iter2","level",23.7849206349206
"V10","V8","iter2","level",11.9261904761905
"V11","V8","iter2","level",19.7666666666667
"V12","V8","iter2","level",13.1888888888889
"V13","V8","iter2","level",23.3123015873016
"T","V8","iter2","level",0
"V1","V9","iter2","level",31.0523809523809
"V2","V9","iter2","level",26.3857142857143
"V3","V9","iter2","level",46.9047619047619
"V4","V9","iter2","level",46.3047619047619
"V5","V9","iter2","level",24.6960678210678
"V6","V9","iter2","level",41.2785714285715
"V7","V9","iter2","level",26.265873015873
"V8","V9","iter2","level",35.9527777777778
"V9","V9","iter2","level",20.0888888888889
"V10","V9","iter2","level",13.0313492063492
"V11","V9","iter2","level",14.9321428571429
"V12","V9","iter2","level",12.5952380952381
"V13","V9","iter2","level",13.9916666666667
"T","V9","iter2","level",0
"V1","V10","iter2","level",27.7821428571429
"V2","V10","iter2","level",19.7714285714286
"V3","V10","iter2","level",19.5654761904762
"V4","V10","iter2","level",23.8444444444444
"V5","V10","iter2","level",24.8619047619047
"V6","V10","iter2","level",22.6003968253968
"V7","V10","iter2","level",14.0146825396825
"V8","V10","iter2","level",35.8825396825397
"V9","V10","iter2","level",14.55
"V10","V10","iter2","level",10.0349206349206
"V11","V10","iter2","level",13.6825396825397
"V12","V10","iter2","level",8.97738095238095
"V13","V10","iter2","level",15.75
"T","V10","iter2","level",0
"V1","V11","iter2","level",21.1988095238095
"V2","V11","iter2","level",22.0123015873016
"V3","V11","iter2","level",16.6404761904762
"V4","V11","iter2","level",37.381746031746
"V5","V11","iter2","level",28.5480158730159
"V6","V11","iter2","level",32.5869047619047
"V7","V11","iter2","level",20.2690476190476
"V8","V11","iter2","level",36.7214285714286
"V9","V11","iter2","level",22.6948412698413
"V10","V11","iter2","level",14.1928571428571
"V11","V11","iter2","level",14.9714285714286
"V12","V11","iter2","level",12.6920634920635
"V13","V11","iter2","level",18.9599206349206
"T","V11","iter2","level",0
"V1","V12","iter2","level",19.5742063492063
"V2","V12","iter2","level",20.0468253968254
"V3","V12","iter2","level",24.5789682539682
"V4","V12","iter2","level",32.2789682539682
"V5","V12","iter2","level",18.2714285714286
"V6","V12","iter2","level",28.4321428571428
"V7","V12","iter2","level",16.0206349206349
"V8","V12","iter2","level",33.3123015873016
"V9","V12","iter2","level",17.6928571428571
"V10","V12","iter2","level",11.9003968253968
"V11","V12","iter2","level",12.6321428571429
"V12","V12","iter2","level",16.943253968254
"V13","V12","iter2","level",16.2900793650794
"T","V12","iter2","level",0
"V1","V13","iter2","level",30.6571428571428
"V2","V13","iter2","level",26.147619047619
"V3","V13","iter2","level",23.6869047619047
"V4","V13","iter2","level",23.9920634920635
"V5","V13","iter2","level",25.3523809523809
"V6","V13","iter2","level",37.425
"V7","V13","iter2","level",22.1849206349206
"V8","V13","iter2","level",38.7845238095238
"V9","V13","iter2","level",20.4198412698413
"V10","V13","iter2","level",10.6230158730159
"V11","V13","iter2","level",16.7369047619048
"V12","V13","iter2","level",12.2746031746032
"V13","V13","iter2","level",25.4361111111111
"T","V13","iter2","level",0
"V1","T","iter2","level",225.077056277054
"V2","T","iter2","level",206.515548340547
"V3","T","iter2","level",226.189754689753
"V4","T","iter2","level",215.209559884558
"V5","T","iter2","level",211.305663780662
"V6","T","iter2","level",258.345779220776
"V7","T","iter2","level",218.481096681095
"V8","T","iter2","level",231.640548340546
"V9","T","iter2","level",260.174675324673
"V10","T","iter2","level",208.05339105339
"V11","T","iter2","level",248.804978354976
"V12","T","iter2","level",231.298088023086
"V13","T","iter2","level",251.844516594514
"T","T","iter2","level",0
"V1","V1","iter3","level",42.7063492063492
"V2","V1","iter3","level",25.5301587301587
"V3","V1","iter3","level",49.7587301587302
"V4","V1","iter3","level",44.3884920634921
"V5","V1","iter3","level",50.6111111111111
"V6","V1","iter3","level",39.6670634920635
"V7","V1","iter3","level",86.7099206349206
"V8","V1","iter3","level",33.5686507936508
"V9","V1","iter3","level",16.1369047619048
"V10","V1","iter3","level",22.5702380952381
"V11","V1","iter3","level",15.5325396825397
"V12","V1","iter3","level",16.6579365079365
"V13","V1","iter3","level",12.5789682539683
"T","V1","iter3","level",0
"V1","V2","iter3","level",26.3916666666667
"V2","V2","iter3","level",32.8321428571428
"V3","V2","iter3","level",49.8845238095238
"V4","V2","iter3","level",38.2238095238095
"V5","V2","iter3","level",46.8384920634921
"V6","V2","iter3","level",37.4214285714286
"V7","V2","iter3","level",90.3253968253969
"V8","V2","iter3","level",29.8753968253968
"V9","V2","iter3","level",14.443253968254
"V10","V2","iter3","level",24.340873015873
"V11","V2","iter3","level",12.5277777777778
"V12","V2","iter3","level",16.0369047619048
"V13","V2","iter3","level",11.9163059163059
"T","V2","iter3","level",0
"V1","V3","iter3","level",31.3273809523809
"V2","V3","iter3","level",31.6896825396825
"V3","V3","iter3","level",31.0996031746032
"V4","V3","iter3","level",28.6654761904762
"V5","V3","iter3","level",33.2849206349206
"V6","V3","iter3","level",24.7107142857143
"V7","V3","iter3","level",37.1988816738817
"V8","V3","iter3","level",25.7829725829726
"V9","V3","iter3","level",14.6825396825397
"V10","V3","iter3","level",26.3801587301587
"V11","V3","iter3","level",12.2075396825397
"V12","V3","iter3","level",21.7392857142857
"V13","V3","iter3","level",14.9765873015873
"T","V3","iter3","level",0
"V1","V4","iter3","level",29.3607142857143
"V2","V4","iter3","level",39.8619047619048
"V3","V4","iter3","level",26.6968253968254
"V4","V4","iter3","level",26.6349206349206
"V5","V4","iter3","level",31.1011904761905
"V6","V4","iter3","level",21.5948412698413
"V7","V4","iter3","level",53.8063492063493
"V8","V4","iter3","level",20.8166666666667
"V9","V4","iter3","level",11.6626984126984
"V10","V4","iter3","level",18.5753968253968
"V11","V4","iter3","level",12.0456349206349
"V12","V4","iter3","level",14.5865079365079
"V13","V4","iter3","level",12.9920634920635
"T","V4","iter3","level",0
"V1","V5","iter3","level",41.8670634920635
"V2","V5","iter3","level",68.0039682539683
"V3","V5","iter3","level",40.4686868686869
"V4","V5","iter3","level",28.0706349206349
"V5","V5","iter3","level",43.3
"V6","V5","iter3","level",21.0373015873016
"V7","V5","iter3","level",96.4595238095238
"V8","V5","iter3","level",31.1353174603175
"V9","V5","iter3","level",12.6793650793651
"V10","V5","iter3","level",23.9654761904762
"V11","V5","iter3","level",19.443253968254
"V12","V5","iter3","level",15.8246031746032
"V13","V5","iter3","level",13.4464285714286
"T","V5","iter3","level",0
"V1","V6","iter3","level",29.4694444444444
"V2","V6","iter3","level",43.3154761904762
"V3","V6","iter3","level",27.772619047619
"V4","V6","iter3","level",27.4936507936508
"V5","V6","iter3","level",24.1257936507936
"V6","V6","iter3","level",18.1349206349206
"V7","V6","iter3","level",74.8642857142858
"V8","V6","iter3","level",24.4218253968254
"V9","V6","iter3","level",10.915873015873
"V10","V6","iter3","level",15.65
"V11","V6","iter3","level",13.1003968253968
"V12","V6","iter3","level",17
"V13","V6","iter3","level",11.4099206349206
"T","V6","iter3","level",0
"V1","V7","iter3","level",48.918253968254
"V2","V7","iter3","level",76.6464285714286
"V3","V7","iter3","level",56.7158730158731
"V4","V7","iter3","level",77.6071428571429
"V5","V7","iter3","level",55.4785714285714
"V6","V7","iter3","level",38.8397186147186
"V7","V7","iter3","level",34.6789682539682
"V8","V7","iter3","level",19.0825396825397
"V9","V7","iter3","level",22.8325396825397
"V10","V7","iter3","level",25.1011904761905
"V11","V7","iter3","level",18.4154761904762
"V12","V7","iter3","level",19.0313492063492
"V13","V7","iter3","level",13.5
"T","V7","iter3","level",0
"V1","V8","iter3","level",33.7242063492063
"V2","V8","iter3","level",50.1071428571429
"V3","V8","iter3","level",30.6416666666667
"V4","V8","iter3","level",26.3892857142857
"V5","V8","iter3","level",32.5750360750361
"V6","V8","iter3","level",19.2297619047619
"V7","V8","iter3","level",27.2218253968254
"V8","V8","iter3","level",15.0265873015873
"V9","V8","iter3","level",10.4849206349206
"V10","V8","iter3","level",18.6503968253968
"V11","V8","iter3","level",17.4460317460317
"V12","V8","iter3","level",16.0547619047619
"V13","V8","iter3","level",12.1563492063492
"T","V8","iter3","level",0
"V1","V9","iter3","level",27.7563492063492
"V2","V9","iter3","level",24.7718253968254
"V3","V9","iter3","level",25.9920634920635
"V4","V9","iter3","level",25.7928571428571
"V5","V9","iter3","level",26.8103174603174
"V6","V9","iter3","level",17.6825396825397
"V7","V9","iter3","level",38.5261904761905
"V8","V9","iter3","level",18.722619047619
"V9","V9","iter3","level",17.6753968253968
"V10","V9","iter3","level",21.9603174603174
"V11","V9","iter3","level",14.6992063492063
"V12","V9","iter3","level",14.7730158730159
"V13","V9","iter3","level",11.1825396825397
"T","V9","iter3","level",0
"V1","V10","iter3","level",31.8833333333333
"V2","V10","iter3","level",32.9900793650793
"V3","V10","iter3","level",33.359126984127
"V4","V10","iter3","level",37.5384920634921
"V5","V10","iter3","level",33.8559523809524
"V6","V10","iter3","level",26.2825396825397
"V7","V10","iter3","level",40.040873015873
"V8","V10","iter3","level",25.5123015873016
"V9","V10","iter3","level",14.4313492063492
"V10","V10","iter3","level",29.3583333333333
"V11","V10","iter3","level",16.7980158730159
"V12","V10","iter3","level",17.7952380952381
"V13","V10","iter3","level",18.3940476190476
"T","V10","iter3","level",0
"V1","V11","iter3","level",25.8825396825397
"V2","V11","iter3","level",30.240873015873
"V3","V11","iter3","level",21.1611111111111
"V4","V11","iter3","level",19.7404761904762
