"node_from","node_to","iteration","edge_type","value"
"V8","V7","iter18","level",11.2611582861583
"V9","V7","iter18","level",11.4690947940948
"V10","V7","iter18","level",15.2199494949495
"V11","V7","iter18","level",12.2878066378066
"V12","V7","iter18","level",20.7107864357864
"V13","V7","iter18","level",10.6833444333444
"T","V7","iter18","level",0
"V1","V8","iter18","level",34.6973665223665
"V2","V8","iter18","level",42.8329725829726
"V3","V8","iter18","level",33.8250360750361
"V4","V8","iter18","level",14.8008047508047
"V5","V8","iter18","level",14.0742895992896
"V6","V8","iter18","level",16.9072732822733
"V7","V8","iter18","level",13.1556277056277
"V8","V8","iter18","level",17.550444000444
"V9","V8","iter18","level",17.3802308802309
"V10","V8","iter18","level",12.8920995670996
"V11","V8","iter18","level",12.2215007215007
"V12","V8","iter18","level",21.3151875901876
"V13","V8","iter18","level",10.5175685425685
"T","V8","iter18","level",0
"V1","V9","iter18","level",34.038961038961
"V2","V9","iter18","level",35.5796398046398
"V3","V9","iter18","level",51.1147727272728
"V4","V9","iter18","level",21.293672993673
"V5","V9","iter18","level",16.8333694083694
"V6","V9","iter18","level",14.2168220668221
"V7","V9","iter18","level",18.1504329004329
"V8","V9","iter18","level",16.2949494949495
"V9","V9","iter18","level",22.1381673881674
"V10","V9","iter18","level",10.9933621933622
"V11","V9","iter18","level",11.8333333333333
"V12","V9","iter18","level",19.2000111000111
"V13","V9","iter18","level",9.34165279165279
"T","V9","iter18","level",0
"V1","V10","iter18","level",34.0360028860029
"V2","V10","iter18","level",35.8423493173493
"V3","V10","iter18","level",23.4322510822511
"V4","V10","iter18","level",18.9279942279942
"V5","V10","iter18","level",12.1286907536908
"V6","V10","iter18","level",10.9774642024642
"V7","V10","iter18","level",10.9933621933622
"V8","V10","iter18","level",13.4591380841381
"V9","V10","iter18","level",17.846645021645
"V10","V10","iter18","level",12.6265373515373
"V11","V10","iter18","level",10.2461038961039
"V12","V10","iter18","level",20.5786796536797
"V13","V10","iter18","level",13.1309995559995
"T","V10","iter18","level",0
"V1","V11","iter18","level",29.1753108003108
"V2","V11","iter18","level",36.7139360639361
"V3","V11","iter18","level",40.0920745920746
"V4","V11","iter18","level",10.2869408369408
"V5","V11","iter18","level",8.56750749250749
"V6","V11","iter18","level",16.0325396825397
"V7","V11","iter18","level",15.9718975468975
"V8","V11","iter18","level",12.1274891774892
"V9","V11","iter18","level",12.498063048063
"V10","V11","iter18","level",9.9527528027528
"V11","V11","iter18","level",11.8632395382395
"V12","V11","iter18","level",12.7992784992785
"V13","V11","iter18","level",12.6693584193584
"T","V11","iter18","level",0
"V1","V12","iter18","level",37.7770202020202
"V2","V12","iter18","level",67.8250721500722
"V3","V12","iter18","level",59.1459706959707
"V4","V12","iter18","level",13.1366161616162
"V5","V12","iter18","level",15.1568903318903
"V6","V12","iter18","level",19.442297979798
"V7","V12","iter18","level",15.5349678099678
"V8","V12","iter18","level",15.4087412587413
"V9","V12","iter18","level",13.6250360750361
"V10","V12","iter18","level",11.2686868686869
"V11","V12","iter18","level",11.8344738594739
"V12","V12","iter18","level",18.9825258075258
"V13","V12","iter18","level",9.99568209568209
"T","V12","iter18","level",0
"V1","V13","iter18","level",32.5647186147186
"V2","V13","iter18","level",34.856598956599
"V3","V13","iter18","level",26.8726911976912
"V4","V13","iter18","level",16.9568653568654
"V5","V13","iter18","level",13.2774891774892
"V6","V13","iter18","level",11.4524531024531
"V7","V13","iter18","level",13.2265873015873
"V8","V13","iter18","level",14.5996142746143
"V9","V13","iter18","level",14.8202602952603
"V10","V13","iter18","level",8.54450271950272
"V11","V13","iter18","level",8.46316738816739
"V12","V13","iter18","level",13.4108225108225
"V13","V13","iter18","level",10.6246392496392
"T","V13","iter18","level",0
"V1","T","iter18","level",194.692196692196
"V2","T","iter18","level",211.899900099899
"V3","T","iter18","level",192.882241369741
"V4","T","iter18","level",247.590250272603
"V5","T","iter18","level",223.617249417248
"V6","T","iter18","level",203.50269036519
"V7","T","iter18","level",265.096675546675
"V8","T","iter18","level",214.352264402263
"V9","T","iter18","level",209.871268437444
"V10","T","iter18","level",198.567535242535
"V11","T","iter18","level",211.754241591741
"V12","T","iter18","level",217.945523349199
"V13","T","iter18","level",202.85417082917
"T","T","iter18","level",0
"V1","V1","iter19","level",48.5417027417028
"V2","V1","iter19","level",93.2627705627706
"V3","V1","iter19","level",86.3524531024531
"V4","V1","iter19","level",21.1290043290043
"V5","V1","iter19","level",31.6198773448773
"V6","V1","iter19","level",24.7079725829726
"V7","V1","iter19","level",20.4761655011655
"V8","V1","iter19","level",25.6580086580087
"V9","V1","iter19","level",22.2173742923743
"V10","V1","iter19","level",14.3321428571429
"V11","V1","iter19","level",19.0015262515263
"V12","V1","iter19","level",23.0603285603285
"V13","V1","iter19","level",27.4623737373737
"T","V1","iter19","level",0
"V1","V2","iter19","level",87.7696608946609
"V2","V2","iter19","level",37.4794011544012
"V3","V2","iter19","level",76.9035714285715
"V4","V2","iter19","level",16.1869047619048
"V5","V2","iter19","level",25.6663780663781
"V6","V2","iter19","level",22.7861111111111
"V7","V2","iter19","level",16.6721611721612
"V8","V2","iter19","level",30.3124098124098
"V9","V2","iter19","level",20.3214285714286
"V10","V2","iter19","level",11.9834054834055
"V11","V2","iter19","level",21.2624458874459
"V12","V2","iter19","level",29.0039072039072
"V13","V2","iter19","level",20.5250111000111
"T","V2","iter19","level",0
"V1","V3","iter19","level",89.1635753135754
"V2","V3","iter19","level",93.2830086580087
"V3","V3","iter19","level",48.6468614718615
"V4","V3","iter19","level",15.065848040848
"V5","V3","iter19","level",29.5520202020202
"V6","V3","iter19","level",27.4305305805306
"V7","V3","iter19","level",18.7039543789544
"V8","V3","iter19","level",22.8397186147186
"V9","V3","iter19","level",26.9126734376734
"V10","V3","iter19","level",14.9671356421356
"V11","V3","iter19","level",15.8630952380952
"V12","V3","iter19","level",28.7945526695527
"V13","V3","iter19","level",14.8833694083694
"T","V3","iter19","level",0
"V1","V4","iter19","level",33.7417388167388
"V2","V4","iter19","level",31.0992063492063
"V3","V4","iter19","level",50.5790043290044
"V4","V4","iter19","level",14.0166056166056
"V5","V4","iter19","level",14.2567821067821
"V6","V4","iter19","level",15.4064213564214
"V7","V4","iter19","level",9.41078643578643
"V8","V4","iter19","level",12.2533910533911
"V9","V4","iter19","level",13.956746031746
"V10","V4","iter19","level",11.6068181818182
"V11","V4","iter19","level",10.1715367965368
"V12","V4","iter19","level",14.8555555555555
"V13","V4","iter19","level",8.08376623376623
"T","V4","iter19","level",0
"V1","V5","iter19","level",69.1238455988456
"V2","V5","iter19","level",47.6953102453103
"V3","V5","iter19","level",36.9501082251082
"V4","V5","iter19","level",14.3163780663781
"V5","V5","iter19","level",21.5218975468975
"V6","V5","iter19","level",16.4762265512265
"V7","V5","iter19","level",11.3516233766234
"V8","V5","iter19","level",21.3476911976912
"V9","V5","iter19","level",15.266317016317
"V10","V5","iter19","level",12.9218975468975
"V11","V5","iter19","level",14.7563852813853
"V12","V5","iter19","level",16.8525613275613
"V13","V5","iter19","level",14.7516233766234
"T","V5","iter19","level",0
"V1","V6","iter19","level",42.4739288489289
"V2","V6","iter19","level",64.3710067710068
"V3","V6","iter19","level",42.7900904650905
"V4","V6","iter19","level",12.5671356421356
"V5","V6","iter19","level",20.4972943722944
"V6","V6","iter19","level",20.4325396825397
"V7","V6","iter19","level",16.5365079365079
"V8","V6","iter19","level",18.6433982683983
"V9","V6","iter19","level",21.6543650793651
"V10","V6","iter19","level",11.4746392496392
"V11","V6","iter19","level",13.2266594516594
"V12","V6","iter19","level",15.5273809523809
"V13","V6","iter19","level",9.53297258297258
"T","V6","iter19","level",0
"V1","V7","iter19","level",27.8874458874459
"V2","V7","iter19","level",27.5186868686869
"V3","V7","iter19","level",39.43943001443
"V4","V7","iter19","level",10.2488095238095
"V5","V7","iter19","level",17.6492895992896
"V6","V7","iter19","level",16.8592352092352
"V7","V7","iter19","level",13.9281135531135
"V8","V7","iter19","level",19.6861832611833
"V9","V7","iter19","level",16.1722582972583
"V10","V7","iter19","level",11.623026973027
"V11","V7","iter19","level",10.4948523698524
"V12","V7","iter19","level",16.616317016317
"V13","V7","iter19","level",9.75916305916306
"T","V7","iter19","level",0
"V1","V8","iter19","level",61.9719447219448
"V2","V8","iter19","level",30.7219336219336
"V3","V8","iter19","level",57.9547730047731
"V4","V8","iter19","level",14.2218614718615
"V5","V8","iter19","level",23.5119519369519
"V6","V8","iter19","level",16.26829004329
"V7","V8","iter19","level",11.7229908979909
"V8","V8","iter19","level",15.5047619047619
"V9","V8","iter19","level",16.2290043290043
"V10","V8","iter19","level",11.2421356421356
"V11","V8","iter19","level",13.3964396714397
"V12","V8","iter19","level",17.7266955266955
"V13","V8","iter19","level",11.8031746031746
"T","V8","iter19","level",0
"V1","V9","iter19","level",46.2763347763348
"V2","V9","iter19","level",51.7857864357865
"V3","V9","iter19","level",48.9093614718615
"V4","V9","iter19","level",13.0515873015873
"V5","V9","iter19","level",15.2135642135642
"V6","V9","iter19","level",21.5614829614829
"V7","V9","iter19","level",12.2801948051948
"V8","V9","iter19","level",13.3964035964036
"V9","V9","iter19","level",17.0992063492063
"V10","V9","iter19","level",11.6270202020202
"V11","V9","iter19","level",8.4031746031746
"V12","V9","iter19","level",15.3190836940837
"V13","V9","iter19","level",13.8651515151515
"T","V9","iter19","level",0
"V1","V10","iter19","level",44.0678682428683
"V2","V10","iter19","level",24.4782106782107
"V3","V10","iter19","level",22.5642607392607
"V4","V10","iter19","level",10.095670995671
"V5","V10","iter19","level",16.3635642135642
"V6","V10","iter19","level",18.4337662337662
"V7","V10","iter19","level",9.15238095238095
"V8","V10","iter19","level",14.4384920634921
"V9","V10","iter19","level",14.5674603174603
"V10","V10","iter19","level",9.27970085470086
"V11","V10","iter19","level",6.37074314574315
"V12","V10","iter19","level",14.7392607392607
"V13","V10","iter19","level",8.44249639249639
"T","V10","iter19","level",0
"V1","V11","iter19","level",44.0964646464647
"V2","V11","iter19","level",27.0996031746032
"V3","V11","iter19","level",45.6286075036075
"V4","V11","iter19","level",11.181684981685
"V5","V11","iter19","level",11.674975024975
"V6","V11","iter19","level",13.5714396714397
"V7","V11","iter19","level",9.47219724719725
"V8","V11","iter19","level",13.5984487734488
"V9","V11","iter19","level",13.0025613275613
"V10","V11","iter19","level",6.74011544011544
"V11","V11","iter19","level",10.6036435786436
"V12","V11","iter19","level",16.7953102453102
"V13","V11","iter19","level",7.11313131313131
"T","V11","iter19","level",0
"V1","V12","iter19","level",49.6322510822511
"V2","V12","iter19","level",45.9409451659452
"V3","V12","iter19","level",62.9631673881674
"V4","V12","iter19","level",14.795670995671
"V5","V12","iter19","level",19.6892857142857
"V6","V12","iter19","level",14.265811965812
"V7","V12","iter19","level",13.0948412698413
"V8","V12","iter19","level",15.6239898989899
"V9","V12","iter19","level",14.6643217893218
"V10","V12","iter19","level",11.3734848484848
"V11","V12","iter19","level",11.4540043290043
"V12","V12","iter19","level",15.073088023088
"V13","V12","iter19","level",11.0805555555556
"T","V12","iter19","level",0
"V1","V13","iter19","level",50.7822871572872
"V2","V13","iter19","level",29.5551587301587
"V3","V13","iter19","level",30.4424963924964
"V4","V13","iter19","level",11.0965007215007
"V5","V13","iter19","level",22.2975690975691
"V6","V13","iter19","level",14.7936868686869
"V7","V13","iter19","level",12.0947802197802
"V8","V13","iter19","level",12.5376984126984
"V9","V13","iter19","level",13.9134920634921
"V10","V13","iter19","level",8.10165945165945
"V11","V13","iter19","level",8.23297258297258
"V12","V13","iter19","level",11.7611832611833
"V13","V13","iter19","level",10.9655483405483
"T","V13","iter19","level",0
"V1","T","iter19","level",199.262717837717
"V2","T","iter19","level",196.043148518148
"V3","T","iter19","level",203.137805250304
"V4","T","iter19","level",203.370182595182
"V5","T","iter19","level",238.408738483738
"V6","T","iter19","level",219.813566988566
"V7","T","iter19","level",208.734060384059
"V8","T","iter19","level",247.750713175712
"V9","T","iter19","level",216.363076629252
"V10","T","iter19","level",186.549236874236
"V11","T","iter19","level",231.012537462537
"V12","T","iter19","level",263.820229770228
"V13","T","iter19","level",217.461408036407
"T","T","iter19","level",0
"V1","V1","iter20","level",40.3500111000111
"V2","V1","iter20","level",78.0632034632035
"V3","V1","iter20","level",83.8588134088135
"V4","V1","iter20","level",18.9107864357864
"V5","V1","iter20","level",16.0495781995782
"V6","V1","iter20","level",19.7040043290043
"V7","V1","iter20","level",13.6194805194805
"V8","V1","iter20","level",22.7696608946609
"V9","V1","iter20","level",16.2782467532467
"V10","V1","iter20","level",22.7416666666667
"V11","V1","iter20","level",24.7396214896215
"V12","V1","iter20","level",11.1806277056277
"V13","V1","iter20","level",32.4191197691198
"T","V1","iter20","level",0
"V1","V2","iter20","level",82.4241563991564
"V2","V2","iter20","level",51.1944194694195
"V3","V2","iter20","level",94.5206571206572
"V4","V2","iter20","level",19.1055305805306
"V5","V2","iter20","level",17.6265873015873
"V6","V2","iter20","level",21.889368964369
"V7","V2","iter20","level",24.4799062049062
"V8","V2","iter20","level",27.457683982684
"V9","V2","iter20","level",24.4736624486624
"V10","V2","iter20","level",25.4818181818182
"V11","V2","iter20","level",24.740848040848
"V12","V2","iter20","level",20.0727633477633
"V13","V2","iter20","level",31.4761904761904
"T","V2","iter20","level",0
"V1","V3","iter20","level",69.3401515151516
"V2","V3","iter20","level",97.5921467421468
"V3","V3","iter20","level",27.4496142746143
"V4","V3","iter20","level",16.5084776334776
"V5","V3","iter20","level",19.4987845487845
"V6","V3","iter20","level",18.4766233766234
"V7","V3","iter20","level",23.9798812298812
"V8","V3","iter20","level",24.9828754578754
"V9","V3","iter20","level",16.1302669552669
"V10","V3","iter20","level",25.2369519369519
"V11","V3","iter20","level",29.5746392496392
"V12","V3","iter20","level",14.0195165945166
"V13","V3","iter20","level",23.9786075036075
"T","V3","iter20","level",0
"V1","V4","iter20","level",23.3455266955267
"V2","V4","iter20","level",61.3303751803753
"V3","V4","iter20","level",39.4428571428572
"V4","V4","iter20","level",12.7905955155955
"V5","V4","iter20","level",13.5452741702742
"V6","V4","iter20","level",11.6844988344988
"V7","V4","iter20","level",15.3496392496392
"V8","V4","iter20","level",16.5621212121212
"V9","V4","iter20","level",10.9615800865801
