selected_features,iteration,metric,relevant,value
10,iter2,silhouette,6 relevant,0.111691054167331
11,iter2,silhouette,6 relevant,0.110345098022211
12,iter2,silhouette,6 relevant,0.108786477937223
2,iter3,silhouette,6 relevant,0.0246239261876265
3,iter3,silhouette,6 relevant,0.0441085065466106
4,iter3,silhouette,6 relevant,0.0650736044725607
5,iter3,silhouette,6 relevant,0.0850310877070069
6,iter3,silhouette,6 relevant,0.115140775574606
7,iter3,silhouette,6 relevant,0.116382507340525
8,iter3,silhouette,6 relevant,0.115320034564326
9,iter3,silhouette,6 relevant,0.114420775428254
10,iter3,silhouette,6 relevant,0.112641064075468
11,iter3,silhouette,6 relevant,0.111696741148775
12,iter3,silhouette,6 relevant,0.110260563428005
2,iter4,silhouette,6 relevant,0.0231129932196701
3,iter4,silhouette,6 relevant,0.0436015582481322
4,iter4,silhouette,6 relevant,0.0628574459915981
5,iter4,silhouette,6 relevant,0.0813671455103667
6,iter4,silhouette,6 relevant,0.108593420644862
7,iter4,silhouette,6 relevant,0.109205212317171
8,iter4,silhouette,6 relevant,0.108159311752477
9,iter4,silhouette,6 relevant,0.107002222330194
10,iter4,silhouette,6 relevant,0.106897546640694
11,iter4,silhouette,6 relevant,0.104756181179157
12,iter4,silhouette,6 relevant,0.103530261945996
2,iter5,silhouette,6 relevant,0.0253167236813122
3,iter5,silhouette,6 relevant,0.0469751771462346
4,iter5,silhouette,6 relevant,0.0667695321450474
5,iter5,silhouette,6 relevant,0.0854779629622714
6,iter5,silhouette,6 relevant,0.114872944975964
7,iter5,silhouette,6 relevant,0.114582253384398
8,iter5,silhouette,6 relevant,0.114090716718991
9,iter5,silhouette,6 relevant,0.112499167583487
10,iter5,silhouette,6 relevant,0.112063820581721
11,iter5,silhouette,6 relevant,0.110559600293746
12,iter5,silhouette,6 relevant,0.108793650676504
2,iter6,silhouette,6 relevant,0.0255728299140413
3,iter6,silhouette,6 relevant,0.04476012864736
4,iter6,silhouette,6 relevant,0.06495965679782
5,iter6,silhouette,6 relevant,0.0846178361525782
6,iter6,silhouette,6 relevant,0.11479540643311
7,iter6,silhouette,6 relevant,0.114395317558459
8,iter6,silhouette,6 relevant,0.113744574226243
9,iter6,silhouette,6 relevant,0.111988480610093
10,iter6,silhouette,6 relevant,0.111720552703719
11,iter6,silhouette,6 relevant,0.110149639796241
12,iter6,silhouette,6 relevant,0.108177508400114
2,iter7,silhouette,6 relevant,0.0268619087274363
3,iter7,silhouette,6 relevant,0.0479344665888838
4,iter7,silhouette,6 relevant,0.0682979187290275
5,iter7,silhouette,6 relevant,0.0863455462678722
6,iter7,silhouette,6 relevant,0.114745437529379
7,iter7,silhouette,6 relevant,0.11470338377061
8,iter7,silhouette,6 relevant,0.114196784313921
9,iter7,silhouette,6 relevant,0.112712459348355
10,iter7,silhouette,6 relevant,0.111274020046579
11,iter7,silhouette,6 relevant,0.109845012863887
12,iter7,silhouette,6 relevant,0.108022549604078
2,iter8,silhouette,6 relevant,0.0252968956717543
3,iter8,silhouette,6 relevant,0.0472911466890719
4,iter8,silhouette,6 relevant,0.0669211880218857
5,iter8,silhouette,6 relevant,0.0850727499597081
6,iter8,silhouette,6 relevant,0.115445702863009
7,iter8,silhouette,6 relevant,0.116512080481637
8,iter8,silhouette,6 relevant,0.115301298734193
9,iter8,silhouette,6 relevant,0.11405397244418
10,iter8,silhouette,6 relevant,0.112257226734014
11,iter8,silhouette,6 relevant,0.111442163146113
12,iter8,silhouette,6 relevant,0.109416280911531
2,iter9,silhouette,6 relevant,0.0250670054108802
3,iter9,silhouette,6 relevant,0.0455422251606213
4,iter9,silhouette,6 relevant,0.065982516203215
5,iter9,silhouette,6 relevant,0.085216137382875
6,iter9,silhouette,6 relevant,0.114063170588721
7,iter9,silhouette,6 relevant,0.115005361384981
8,iter9,silhouette,6 relevant,0.113803382412378
9,iter9,silhouette,6 relevant,0.113032478293264
10,iter9,silhouette,6 relevant,0.111363664375698
11,iter9,silhouette,6 relevant,0.110563583924925
12,iter9,silhouette,6 relevant,0.109859169603815
2,iter10,silhouette,6 relevant,0.0263956561759528
3,iter10,silhouette,6 relevant,0.0469431098864021
4,iter10,silhouette,6 relevant,0.0674173917788967
5,iter10,silhouette,6 relevant,0.0857422966040172
6,iter10,silhouette,6 relevant,0.126042573085613
7,iter10,silhouette,6 relevant,0.114468689269732
8,iter10,silhouette,6 relevant,0.113998917293931
9,iter10,silhouette,6 relevant,0.113581599344681
10,iter10,silhouette,6 relevant,0.112115934411089
11,iter10,silhouette,6 relevant,0.110846026956888
12,iter10,silhouette,6 relevant,0.108548737708298
2,iter11,silhouette,6 relevant,0.0234377501443327
3,iter11,silhouette,6 relevant,0.0455223547551081
4,iter11,silhouette,6 relevant,0.0669470588573542
5,iter11,silhouette,6 relevant,0.0858651448907769
6,iter11,silhouette,6 relevant,0.114935575108482
7,iter11,silhouette,6 relevant,0.117031476476806
8,iter11,silhouette,6 relevant,0.115854898094357
9,iter11,silhouette,6 relevant,0.115207141546554
10,iter11,silhouette,6 relevant,0.113847192485288
11,iter11,silhouette,6 relevant,0.11201323434016
12,iter11,silhouette,6 relevant,0.11138449326573
2,iter12,silhouette,6 relevant,0.0253618271460793
3,iter12,silhouette,6 relevant,0.0458051655077282
4,iter12,silhouette,6 relevant,0.0661477818045622
5,iter12,silhouette,6 relevant,0.0846148251138158
6,iter12,silhouette,6 relevant,0.114550055912555
7,iter12,silhouette,6 relevant,0.115164425055926
8,iter12,silhouette,6 relevant,0.113928420458735
9,iter12,silhouette,6 relevant,0.113106667970845
10,iter12,silhouette,6 relevant,0.112080700965155
11,iter12,silhouette,6 relevant,0.110874258807822
12,iter12,silhouette,6 relevant,0.109454735263316
2,iter13,silhouette,6 relevant,0.0258967948626008
3,iter13,silhouette,6 relevant,0.0461855598530756
4,iter13,silhouette,6 relevant,0.0659446306261924
5,iter13,silhouette,6 relevant,0.0854978339732765
6,iter13,silhouette,6 relevant,0.113582281282674
7,iter13,silhouette,6 relevant,0.113584254020517
8,iter13,silhouette,6 relevant,0.113081997362374
9,iter13,silhouette,6 relevant,0.111925866080669
10,iter13,silhouette,6 relevant,0.110757494387779
11,iter13,silhouette,6 relevant,0.108948575758204
12,iter13,silhouette,6 relevant,0.107866210460232
2,iter14,silhouette,6 relevant,0.0234593693316978
3,iter14,silhouette,6 relevant,0.0449965757066175
4,iter14,silhouette,6 relevant,0.0648087160548311
5,iter14,silhouette,6 relevant,0.0838381911884908
6,iter14,silhouette,6 relevant,0.113622045151721
7,iter14,silhouette,6 relevant,0.115082600927854
8,iter14,silhouette,6 relevant,0.114673503155179
9,iter14,silhouette,6 relevant,0.112685951503776
10,iter14,silhouette,6 relevant,0.111053379482909
11,iter14,silhouette,6 relevant,0.110582644853855
12,iter14,silhouette,6 relevant,0.109393192960554
2,iter15,silhouette,6 relevant,0.0241728865660307
3,iter15,silhouette,6 relevant,0.0448453864886807
4,iter15,silhouette,6 relevant,0.0662561033189159
5,iter15,silhouette,6 relevant,0.0859474896925921
6,iter15,silhouette,6 relevant,0.116524183496042
7,iter15,silhouette,6 relevant,0.118142713805105
8,iter15,silhouette,6 relevant,0.116908288859153
9,iter15,silhouette,6 relevant,0.115553955697301
10,iter15,silhouette,6 relevant,0.113650879964396
11,iter15,silhouette,6 relevant,0.112705290549949
12,iter15,silhouette,6 relevant,0.111168409251033
2,iter16,silhouette,6 relevant,0.0247113019741132
3,iter16,silhouette,6 relevant,0.0460719023337966
4,iter16,silhouette,6 relevant,0.0658912134293549
5,iter16,silhouette,6 relevant,0.085949984942564
6,iter16,silhouette,6 relevant,0.113950417207376
7,iter16,silhouette,6 relevant,0.115007032371357
8,iter16,silhouette,6 relevant,0.113866864170244
9,iter16,silhouette,6 relevant,0.112305784988678
10,iter16,silhouette,6 relevant,0.111033682046056
11,iter16,silhouette,6 relevant,0.109862824006761
12,iter16,silhouette,6 relevant,0.108613854841608
2,iter17,silhouette,6 relevant,0.025692850036452
3,iter17,silhouette,6 relevant,0.0467229203108744
4,iter17,silhouette,6 relevant,0.0661898757554533
5,iter17,silhouette,6 relevant,0.0850509263746317
6,iter17,silhouette,6 relevant,0.113544034975519
7,iter17,silhouette,6 relevant,0.115293790331876
8,iter17,silhouette,6 relevant,0.114348443254379
9,iter17,silhouette,6 relevant,0.112254906232083
10,iter17,silhouette,6 relevant,0.111236921668834
11,iter17,silhouette,6 relevant,0.11038238476453
12,iter17,silhouette,6 relevant,0.314542518878777
2,iter18,silhouette,6 relevant,0.0244237749609497
3,iter18,silhouette,6 relevant,0.0472454267641733
4,iter18,silhouette,6 relevant,0.0666147193013285
5,iter18,silhouette,6 relevant,0.0872172482154069
6,iter18,silhouette,6 relevant,0.11573332382931
7,iter18,silhouette,6 relevant,0.116911142130119
8,iter18,silhouette,6 relevant,0.11582497591934
9,iter18,silhouette,6 relevant,0.114364449219301
10,iter18,silhouette,6 relevant,0.113268893014643
11,iter18,silhouette,6 relevant,0.111875606840958
12,iter18,silhouette,6 relevant,0.110670947775691
2,iter19,silhouette,6 relevant,0.0244425178749388
3,iter19,silhouette,6 relevant,0.0459652977450754
4,iter19,silhouette,6 relevant,0.0655484633056173
5,iter19,silhouette,6 relevant,0.0837292965844894
6,iter19,silhouette,6 relevant,0.114869509689526
7,iter19,silhouette,6 relevant,0.114768351021044
8,iter19,silhouette,6 relevant,0.113829313279427
9,iter19,silhouette,6 relevant,0.113007664547706
10,iter19,silhouette,6 relevant,0.111542577720212
11,iter19,silhouette,6 relevant,0.110699854184165
12,iter19,silhouette,6 relevant,0.109644938526478
2,iter20,silhouette,6 relevant,0.02492105619961
3,iter20,silhouette,6 relevant,0.0463321465746033
4,iter20,silhouette,6 relevant,0.0674065044601582
5,iter20,silhouette,6 relevant,0.0852853354348693
6,iter20,silhouette,6 relevant,0.11602917676515
7,iter20,silhouette,6 relevant,0.116335480265753
8,iter20,silhouette,6 relevant,0.115511002285087
9,iter20,silhouette,6 relevant,0.114075881744479
10,iter20,silhouette,6 relevant,0.112337983655736
11,iter20,silhouette,6 relevant,0.110777957098119
12,iter20,silhouette,6 relevant,0.110055114305057
2,iter21,silhouette,6 relevant,0.0253162068154958
3,iter21,silhouette,6 relevant,0.0463029366887498
4,iter21,silhouette,6 relevant,0.0664113313317504
5,iter21,silhouette,6 relevant,0.0864123866665095
6,iter21,silhouette,6 relevant,0.114501087403412
7,iter21,silhouette,6 relevant,0.116433529809382
8,iter21,silhouette,6 relevant,0.115239385307477
9,iter21,silhouette,6 relevant,0.114601096571892
10,iter21,silhouette,6 relevant,0.112809544967195
11,iter21,silhouette,6 relevant,0.112809841956962
12,iter21,silhouette,6 relevant,0.110273680009344
2,iter22,silhouette,6 relevant,0.0245511414506357
3,iter22,silhouette,6 relevant,0.0454043613703792
4,iter22,silhouette,6 relevant,0.0642631774502561
5,iter22,silhouette,6 relevant,0.0848198925533376
6,iter22,silhouette,6 relevant,0.113720433235204
7,iter22,silhouette,6 relevant,0.115548939206401
8,iter22,silhouette,6 relevant,0.114427684899304
9,iter22,silhouette,6 relevant,0.113054063596509
10,iter22,silhouette,6 relevant,0.111104931830209
11,iter22,silhouette,6 relevant,0.110443926908949
12,iter22,silhouette,6 relevant,0.10795099492607
2,iter23,silhouette,6 relevant,0.0252742700428505
3,iter23,silhouette,6 relevant,0.045368086564151
4,iter23,silhouette,6 relevant,0.066669384472901
5,iter23,silhouette,6 relevant,0.08605625041927
6,iter23,silhouette,6 relevant,0.115544932408704
7,iter23,silhouette,6 relevant,0.115887134249417
8,iter23,silhouette,6 relevant,0.115828618892227
9,iter23,silhouette,6 relevant,0.114590773902656
10,iter23,silhouette,6 relevant,0.113062469070192
11,iter23,silhouette,6 relevant,0.110901801784609
12,iter23,silhouette,6 relevant,0.109654532539241
2,iter24,silhouette,6 relevant,0.0252410799446845
3,iter24,silhouette,6 relevant,0.0459828928990244
4,iter24,silhouette,6 relevant,0.0665803596055156
5,iter24,silhouette,6 relevant,0.0852226686129043
6,iter24,silhouette,6 relevant,0.113948057648794
7,iter24,silhouette,6 relevant,0.11482621951906
8,iter24,silhouette,6 relevant,0.114591141072838
9,iter24,silhouette,6 relevant,0.11314965194629
10,iter24,silhouette,6 relevant,0.112925661845852
11,iter24,silhouette,6 relevant,0.110803120080988
12,iter24,silhouette,6 relevant,0.110874643210684
2,iter25,silhouette,6 relevant,0.025313916552484
3,iter25,silhouette,6 relevant,0.0458019137714914
4,iter25,silhouette,6 relevant,0.0656811857218104
5,iter25,silhouette,6 relevant,0.0862173904395801
6,iter25,silhouette,6 relevant,0.117022706071449
7,iter25,silhouette,6 relevant,0.118078310230687
8,iter25,silhouette,6 relevant,0.11664920369738
9,iter25,silhouette,6 relevant,0.211819692917692
10,iter25,silhouette,6 relevant,0.113960572121132
11,iter25,silhouette,6 relevant,0.112833500592209
12,iter25,silhouette,6 relevant,0.111334130129819
2,iter26,silhouette,6 relevant,0.0254334763357237
3,iter26,silhouette,6 relevant,0.0461398857560001
4,iter26,silhouette,6 relevant,0.0672851734461925
5,iter26,silhouette,6 relevant,0.0870041866159722
6,iter26,silhouette,6 relevant,0.114793176892086
7,iter26,silhouette,6 relevant,0.115820593743781
8,iter26,silhouette,6 relevant,0.115361585246291
9,iter26,silhouette,6 relevant,0.113454442700435
10,iter26,silhouette,6 relevant,0.111537528374101
11,iter26,silhouette,6 relevant,0.110811907411998
12,iter26,silhouette,6 relevant,0.108410109123547
2,iter27,silhouette,6 relevant,0.0247854528839106
3,iter27,silhouette,6 relevant,0.0469156655769332
4,iter27,silhouette,6 relevant,0.0660466005188182
5,iter27,silhouette,6 relevant,0.0859928809086496
6,iter27,silhouette,6 relevant,0.116947445435928
7,iter27,silhouette,6 relevant,0.118514292284232
8,iter27,silhouette,6 relevant,0.117655824917996
9,iter27,silhouette,6 relevant,0.116255315152194
10,iter27,silhouette,6 relevant,0.114775924838593
11,iter27,silhouette,6 relevant,0.112972861864993
12,iter27,silhouette,6 relevant,0.111948639149308
2,iter28,silhouette,6 relevant,0.025700848756813
3,iter28,silhouette,6 relevant,0.0475007367552515
4,iter28,silhouette,6 relevant,0.0674442877562274
5,iter28,silhouette,6 relevant,0.0851496767819912
6,iter28,silhouette,6 relevant,0.114192032325429
7,iter28,silhouette,6 relevant,0.113726095729425
8,iter28,silhouette,6 relevant,0.112577657815235
9,iter28,silhouette,6 relevant,0.112071496851917
10,iter28,silhouette,6 relevant,0.109734707257077
11,iter28,silhouette,6 relevant,0.109200117798977
12,iter28,silhouette,6 relevant,0.108469311254711
2,iter29,silhouette,6 relevant,0.0270270180934514
3,iter29,silhouette,6 relevant,0.047225407575305
4,iter29,silhouette,6 relevant,0.0670867045150574
5,iter29,silhouette,6 relevant,0.0863751410823871
6,iter29,silhouette,6 relevant,0.115570087271261
7,iter29,silhouette,6 relevant,0.117452508889751
8,iter29,silhouette,6 relevant,0.116173280363742
9,iter29,silhouette,6 relevant,0.11564297636736
10,iter29,silhouette,6 relevant,0.11361757791565
11,iter29,silhouette,6 relevant,0.112879613213436
12,iter29,silhouette,6 relevant,0.111098171271454
2,iter30,silhouette,6 relevant,0.0246205885886024
3,iter30,silhouette,6 relevant,0.0453959675701107
4,iter30,silhouette,6 relevant,0.065905901301994
5,iter30,silhouette,6 relevant,0.0868124384243038
6,iter30,silhouette,6 relevant,0.116984768973568
7,iter30,silhouette,6 relevant,0.116667270499896
8,iter30,silhouette,6 relevant,0.115996685036903
9,iter30,silhouette,6 relevant,0.11441090550014
10,iter30,silhouette,6 relevant,0.112892252071498
11,iter30,silhouette,6 relevant,0.11193484067213
12,iter30,silhouette,6 relevant,0.110074054147648
2,iter1,separability index,6 relevant,0.402857142857143
3,iter1,separability index,6 relevant,0.557142857142857
4,iter1,separability index,6 relevant,0.708571428571429
5,iter1,separability index,6 relevant,0.874285714285714
6,iter1,separability index,6 relevant,0.988571428571429
7,iter1,separability index,6 relevant,0.991428571428571
8,iter1,separability index,6 relevant,0.991428571428571
9,iter1,separability index,6 relevant,0.991428571428571
10,iter1,separability index,6 relevant,0.988571428571429
11,iter1,separability index,6 relevant,0.988571428571429
12,iter1,separability index,6 relevant,0.994285714285714
2,iter2,separability index,6 relevant,0.408571428571429
3,iter2,separability index,6 relevant,0.542857142857143
4,iter2,separability index,6 relevant,0.662857142857143
