selected_features,iteration,metric,relevant,value
9,iter17,silhouette,6 relevant,0.113031352818706
10,iter17,silhouette,6 relevant,0.111893633493431
11,iter17,silhouette,6 relevant,0.109763909644624
12,iter17,silhouette,6 relevant,0.108684688495176
2,iter18,silhouette,6 relevant,0.0244648892547324
3,iter18,silhouette,6 relevant,0.0465076783918072
4,iter18,silhouette,6 relevant,0.0671822286578025
5,iter18,silhouette,6 relevant,0.0873920825422526
6,iter18,silhouette,6 relevant,0.115269698427157
7,iter18,silhouette,6 relevant,0.117329579989516
8,iter18,silhouette,6 relevant,0.11495019988415
9,iter18,silhouette,6 relevant,0.115139301738902
10,iter18,silhouette,6 relevant,0.113161868406262
11,iter18,silhouette,6 relevant,0.111709336783887
12,iter18,silhouette,6 relevant,0.111025499154011
2,iter19,silhouette,6 relevant,0.0239005039679505
3,iter19,silhouette,6 relevant,0.0460638885133378
4,iter19,silhouette,6 relevant,0.0655537028994459
5,iter19,silhouette,6 relevant,0.0844819437192413
6,iter19,silhouette,6 relevant,0.113948493723709
7,iter19,silhouette,6 relevant,0.115046432438008
8,iter19,silhouette,6 relevant,0.113906158077321
9,iter19,silhouette,6 relevant,0.112647222098055
10,iter19,silhouette,6 relevant,0.111723053708346
11,iter19,silhouette,6 relevant,0.110762708959483
12,iter19,silhouette,6 relevant,0.109668751257005
2,iter20,silhouette,6 relevant,0.0254232428827099
3,iter20,silhouette,6 relevant,0.045872112938528
4,iter20,silhouette,6 relevant,0.06670542896156
5,iter20,silhouette,6 relevant,0.0856840074104682
6,iter20,silhouette,6 relevant,0.115644202901793
7,iter20,silhouette,6 relevant,0.117340456565911
8,iter20,silhouette,6 relevant,0.116040031306984
9,iter20,silhouette,6 relevant,0.113686508177489
10,iter20,silhouette,6 relevant,0.113176465993705
11,iter20,silhouette,6 relevant,0.110830024914667
12,iter20,silhouette,6 relevant,0.108722548663247
2,iter21,silhouette,6 relevant,0.0251110789079037
3,iter21,silhouette,6 relevant,0.0458493466089594
4,iter21,silhouette,6 relevant,0.0665243045378896
5,iter21,silhouette,6 relevant,0.0860258691911044
6,iter21,silhouette,6 relevant,0.11421421125494
7,iter21,silhouette,6 relevant,0.116661330863142
8,iter21,silhouette,6 relevant,0.115189339421185
9,iter21,silhouette,6 relevant,0.114443627347439
10,iter21,silhouette,6 relevant,0.112650739385201
11,iter21,silhouette,6 relevant,0.11139704133805
12,iter21,silhouette,6 relevant,0.110721059843723
2,iter22,silhouette,6 relevant,0.0246383974487029
3,iter22,silhouette,6 relevant,0.0459977177509269
4,iter22,silhouette,6 relevant,0.0645035075060184
5,iter22,silhouette,6 relevant,0.0854456303193995
6,iter22,silhouette,6 relevant,0.113643240044413
7,iter22,silhouette,6 relevant,0.114757371751943
8,iter22,silhouette,6 relevant,0.114936619007159
9,iter22,silhouette,6 relevant,0.113384508218382
10,iter22,silhouette,6 relevant,0.111607166381645
11,iter22,silhouette,6 relevant,0.109458822202486
12,iter22,silhouette,6 relevant,0.107690873725964
2,iter23,silhouette,6 relevant,0.0255037553076694
3,iter23,silhouette,6 relevant,0.0455482915166949
4,iter23,silhouette,6 relevant,0.0665247837380653
5,iter23,silhouette,6 relevant,0.086540421644356
6,iter23,silhouette,6 relevant,0.114970250906925
7,iter23,silhouette,6 relevant,0.116201663721183
8,iter23,silhouette,6 relevant,0.115402848860057
9,iter23,silhouette,6 relevant,0.114590864672082
10,iter23,silhouette,6 relevant,0.113553951061444
11,iter23,silhouette,6 relevant,0.111925360672326
12,iter23,silhouette,6 relevant,0.110561804128511
2,iter24,silhouette,6 relevant,0.0254396371683264
3,iter24,silhouette,6 relevant,0.0460698450392028
4,iter24,silhouette,6 relevant,0.0664737573034146
5,iter24,silhouette,6 relevant,0.0851019699414621
6,iter24,silhouette,6 relevant,0.114394470891446
7,iter24,silhouette,6 relevant,0.115083017320615
8,iter24,silhouette,6 relevant,0.113853594175054
9,iter24,silhouette,6 relevant,0.113370257751615
10,iter24,silhouette,6 relevant,0.111963049791811
11,iter24,silhouette,6 relevant,0.111042824619155
12,iter24,silhouette,6 relevant,0.109814491199474
2,iter25,silhouette,6 relevant,0.0255847784660014
3,iter25,silhouette,6 relevant,0.0460478855750996
4,iter25,silhouette,6 relevant,0.0657929324837017
5,iter25,silhouette,6 relevant,0.0865649120457611
6,iter25,silhouette,6 relevant,0.115576502653094
7,iter25,silhouette,6 relevant,0.118423367950785
8,iter25,silhouette,6 relevant,0.116589468153956
9,iter25,silhouette,6 relevant,0.115455311980644
10,iter25,silhouette,6 relevant,0.113634907005249
11,iter25,silhouette,6 relevant,0.112519670785547
12,iter25,silhouette,6 relevant,0.111343384354768
2,iter26,silhouette,6 relevant,0.0251545839974111
3,iter26,silhouette,6 relevant,0.046950845702616
4,iter26,silhouette,6 relevant,0.0676245258878714
5,iter26,silhouette,6 relevant,0.0865636637934475
6,iter26,silhouette,6 relevant,0.11471133758702
7,iter26,silhouette,6 relevant,0.116097381222621
8,iter26,silhouette,6 relevant,0.114712803378278
9,iter26,silhouette,6 relevant,0.114162917010776
10,iter26,silhouette,6 relevant,0.11233380509044
11,iter26,silhouette,6 relevant,0.111385747536014
12,iter26,silhouette,6 relevant,0.109266802474908
2,iter27,silhouette,6 relevant,0.0244588064889259
3,iter27,silhouette,6 relevant,0.0461184714926076
4,iter27,silhouette,6 relevant,0.0665979290599691
5,iter27,silhouette,6 relevant,0.0863287371177103
6,iter27,silhouette,6 relevant,0.117313586339459
7,iter27,silhouette,6 relevant,0.118505240862733
8,iter27,silhouette,6 relevant,0.117508612318151
9,iter27,silhouette,6 relevant,0.116000599807163
10,iter27,silhouette,6 relevant,0.115211765355848
11,iter27,silhouette,6 relevant,0.113801796747883
12,iter27,silhouette,6 relevant,0.11191364404204
2,iter28,silhouette,6 relevant,0.0257256886820063
3,iter28,silhouette,6 relevant,0.0472107276879985
4,iter28,silhouette,6 relevant,0.0675358648937722
5,iter28,silhouette,6 relevant,0.0851961884271372
6,iter28,silhouette,6 relevant,0.113337716972542
7,iter28,silhouette,6 relevant,0.114053578364765
8,iter28,silhouette,6 relevant,0.113746350069039
9,iter28,silhouette,6 relevant,0.112104694361584
10,iter28,silhouette,6 relevant,0.110002594661502
11,iter28,silhouette,6 relevant,0.109420271165748
12,iter28,silhouette,6 relevant,0.107561535937401
2,iter29,silhouette,6 relevant,0.027271403256766
3,iter29,silhouette,6 relevant,0.0469707898589543
4,iter29,silhouette,6 relevant,0.0673742699008719
5,iter29,silhouette,6 relevant,0.0866675785252133
6,iter29,silhouette,6 relevant,0.116310110542577
7,iter29,silhouette,6 relevant,0.117782644946949
8,iter29,silhouette,6 relevant,0.116235727057125
9,iter29,silhouette,6 relevant,0.11540111775788
10,iter29,silhouette,6 relevant,0.113904855146238
11,iter29,silhouette,6 relevant,0.112446965512124
12,iter29,silhouette,6 relevant,0.111281674013621
2,iter30,silhouette,6 relevant,0.0246968438171722
3,iter30,silhouette,6 relevant,0.0453363285958645
4,iter30,silhouette,6 relevant,0.066162505557627
5,iter30,silhouette,6 relevant,0.086686546263833
6,iter30,silhouette,6 relevant,0.116046500852701
7,iter30,silhouette,6 relevant,0.116966034610009
8,iter30,silhouette,6 relevant,0.116184639394653
9,iter30,silhouette,6 relevant,0.114245836961032
10,iter30,silhouette,6 relevant,0.112907757048864
11,iter30,silhouette,6 relevant,0.11183430200115
12,iter30,silhouette,6 relevant,0.109985952137706
2,iter1,separability index,6 relevant,0.405714285714286
3,iter1,separability index,6 relevant,0.56
4,iter1,separability index,6 relevant,0.714285714285714
5,iter1,separability index,6 relevant,0.88
6,iter1,separability index,6 relevant,0.988571428571429
7,iter1,separability index,6 relevant,0.991428571428571
8,iter1,separability index,6 relevant,0.991428571428571
9,iter1,separability index,6 relevant,0.994285714285714
10,iter1,separability index,6 relevant,0.994285714285714
11,iter1,separability index,6 relevant,0.988571428571429
12,iter1,separability index,6 relevant,0.991428571428571
2,iter2,separability index,6 relevant,0.405714285714286
3,iter2,separability index,6 relevant,0.545714285714286
4,iter2,separability index,6 relevant,0.654285714285714
5,iter2,separability index,6 relevant,0.842857142857143
6,iter2,separability index,6 relevant,0.982857142857143
7,iter2,separability index,6 relevant,0.974285714285714
8,iter2,separability index,6 relevant,0.98
9,iter2,separability index,6 relevant,0.977142857142857
10,iter2,separability index,6 relevant,0.98
11,iter2,separability index,6 relevant,0.98
12,iter2,separability index,6 relevant,0.974285714285714
2,iter3,separability index,6 relevant,0.408571428571429
3,iter3,separability index,6 relevant,0.531428571428571
4,iter3,separability index,6 relevant,0.68
5,iter3,separability index,6 relevant,0.794285714285714
6,iter3,separability index,6 relevant,0.982857142857143
7,iter3,separability index,6 relevant,0.985714285714286
8,iter3,separability index,6 relevant,0.982857142857143
9,iter3,separability index,6 relevant,0.985714285714286
10,iter3,separability index,6 relevant,0.991428571428571
11,iter3,separability index,6 relevant,0.991428571428571
12,iter3,separability index,6 relevant,0.982857142857143
2,iter4,separability index,6 relevant,0.425714285714286
3,iter4,separability index,6 relevant,0.534285714285714
4,iter4,separability index,6 relevant,0.674285714285714
5,iter4,separability index,6 relevant,0.802857142857143
6,iter4,separability index,6 relevant,0.945714285714286
7,iter4,separability index,6 relevant,0.954285714285714
8,iter4,separability index,6 relevant,0.957142857142857
9,iter4,separability index,6 relevant,0.945714285714286
10,iter4,separability index,6 relevant,0.954285714285714
11,iter4,separability index,6 relevant,0.94
12,iter4,separability index,6 relevant,0.94
2,iter5,separability index,6 relevant,0.405714285714286
3,iter5,separability index,6 relevant,0.568571428571429
4,iter5,separability index,6 relevant,0.7
5,iter5,separability index,6 relevant,0.842857142857143
6,iter5,separability index,6 relevant,0.985714285714286
7,iter5,separability index,6 relevant,0.974285714285714
8,iter5,separability index,6 relevant,0.971428571428571
9,iter5,separability index,6 relevant,0.985714285714286
10,iter5,separability index,6 relevant,0.985714285714286
11,iter5,separability index,6 relevant,0.991428571428571
12,iter5,separability index,6 relevant,0.994285714285714
2,iter6,separability index,6 relevant,0.422857142857143
3,iter6,separability index,6 relevant,0.568571428571429
4,iter6,separability index,6 relevant,0.702857142857143
5,iter6,separability index,6 relevant,0.817142857142857
6,iter6,separability index,6 relevant,0.971428571428571
7,iter6,separability index,6 relevant,0.971428571428571
8,iter6,separability index,6 relevant,0.968571428571429
9,iter6,separability index,6 relevant,0.971428571428571
10,iter6,separability index,6 relevant,0.968571428571429
11,iter6,separability index,6 relevant,0.965714285714286
12,iter6,separability index,6 relevant,0.974285714285714
2,iter7,separability index,6 relevant,0.385714285714286
3,iter7,separability index,6 relevant,0.562857142857143
4,iter7,separability index,6 relevant,0.685714285714286
5,iter7,separability index,6 relevant,0.808571428571429
6,iter7,separability index,6 relevant,0.971428571428571
7,iter7,separability index,6 relevant,0.977142857142857
8,iter7,separability index,6 relevant,0.974285714285714
9,iter7,separability index,6 relevant,0.974285714285714
10,iter7,separability index,6 relevant,0.977142857142857
11,iter7,separability index,6 relevant,0.974285714285714
12,iter7,separability index,6 relevant,0.971428571428571
2,iter8,separability index,6 relevant,0.425714285714286
3,iter8,separability index,6 relevant,0.58
4,iter8,separability index,6 relevant,0.691428571428571
5,iter8,separability index,6 relevant,0.828571428571429
6,iter8,separability index,6 relevant,0.982857142857143
7,iter8,separability index,6 relevant,0.971428571428571
8,iter8,separability index,6 relevant,0.971428571428571
9,iter8,separability index,6 relevant,0.985714285714286
10,iter8,separability index,6 relevant,0.971428571428571
11,iter8,separability index,6 relevant,0.98
12,iter8,separability index,6 relevant,0.977142857142857
2,iter9,separability index,6 relevant,0.405714285714286
3,iter9,separability index,6 relevant,0.545714285714286
4,iter9,separability index,6 relevant,0.711428571428571
5,iter9,separability index,6 relevant,0.848571428571429
6,iter9,separability index,6 relevant,0.968571428571429
7,iter9,separability index,6 relevant,0.96
8,iter9,separability index,6 relevant,0.962857142857143
9,iter9,separability index,6 relevant,0.962857142857143
10,iter9,separability index,6 relevant,0.96
11,iter9,separability index,6 relevant,0.968571428571429
12,iter9,separability index,6 relevant,0.962857142857143
2,iter10,separability index,6 relevant,0.4
3,iter10,separability index,6 relevant,0.574285714285714
4,iter10,separability index,6 relevant,0.72
5,iter10,separability index,6 relevant,0.845714285714286
6,iter10,separability index,6 relevant,0.977142857142857
7,iter10,separability index,6 relevant,0.971428571428571
8,iter10,separability index,6 relevant,0.974285714285714
9,iter10,separability index,6 relevant,0.974285714285714
10,iter10,separability index,6 relevant,0.98
11,iter10,separability index,6 relevant,0.971428571428571
12,iter10,separability index,6 relevant,0.974285714285714
2,iter11,separability index,6 relevant,0.394285714285714
3,iter11,separability index,6 relevant,0.611428571428571
4,iter11,separability index,6 relevant,0.717142857142857
5,iter11,separability index,6 relevant,0.862857142857143
6,iter11,separability index,6 relevant,0.98
7,iter11,separability index,6 relevant,0.977142857142857
8,iter11,separability index,6 relevant,0.991428571428571
9,iter11,separability index,6 relevant,0.985714285714286
10,iter11,separability index,6 relevant,0.991428571428571
11,iter11,separability index,6 relevant,0.982857142857143
12,iter11,separability index,6 relevant,0.985714285714286
2,iter12,separability index,6 relevant,0.434285714285714
3,iter12,separability index,6 relevant,0.585714285714286
4,iter12,separability index,6 relevant,0.72
5,iter12,separability index,6 relevant,0.822857142857143
6,iter12,separability index,6 relevant,0.968571428571429
7,iter12,separability index,6 relevant,0.965714285714286
8,iter12,separability index,6 relevant,0.965714285714286
9,iter12,separability index,6 relevant,0.962857142857143
10,iter12,separability index,6 relevant,0.962857142857143
11,iter12,separability index,6 relevant,0.971428571428571
12,iter12,separability index,6 relevant,0.965714285714286
2,iter13,separability index,6 relevant,0.457142857142857
3,iter13,separability index,6 relevant,0.568571428571429
4,iter13,separability index,6 relevant,0.705714285714286
5,iter13,separability index,6 relevant,0.84
6,iter13,separability index,6 relevant,0.991428571428571
7,iter13,separability index,6 relevant,0.988571428571429
8,iter13,separability index,6 relevant,0.988571428571429
9,iter13,separability index,6 relevant,0.991428571428571
10,iter13,separability index,6 relevant,0.985714285714286
11,iter13,separability index,6 relevant,0.985714285714286
12,iter13,separability index,6 relevant,0.988571428571429
2,iter14,separability index,6 relevant,0.377142857142857
3,iter14,separability index,6 relevant,0.551428571428571
4,iter14,separability index,6 relevant,0.66
5,iter14,separability index,6 relevant,0.825714285714286
6,iter14,separability index,6 relevant,0.988571428571429
7,iter14,separability index,6 relevant,0.982857142857143
8,iter14,separability index,6 relevant,0.98
9,iter14,separability index,6 relevant,0.982857142857143
10,iter14,separability index,6 relevant,0.974285714285714
11,iter14,separability index,6 relevant,0.977142857142857
12,iter14,separability index,6 relevant,0.974285714285714
2,iter15,separability index,6 relevant,0.425714285714286
3,iter15,separability index,6 relevant,0.525714285714286
4,iter15,separability index,6 relevant,0.674285714285714
5,iter15,separability index,6 relevant,0.86
6,iter15,separability index,6 relevant,0.985714285714286
7,iter15,separability index,6 relevant,0.988571428571429
8,iter15,separability index,6 relevant,0.994285714285714
9,iter15,separability index,6 relevant,0.994285714285714
10,iter15,separability index,6 relevant,0.985714285714286
11,iter15,separability index,6 relevant,0.977142857142857
12,iter15,separability index,6 relevant,0.988571428571429
2,iter16,separability index,6 relevant,0.405714285714286
3,iter16,separability index,6 relevant,0.537142857142857
4,iter16,separability index,6 relevant,0.708571428571429
5,iter16,separability index,6 relevant,0.851428571428571
6,iter16,separability index,6 relevant,0.98
7,iter16,separability index,6 relevant,0.98
8,iter16,separability index,6 relevant,0.974285714285714
9,iter16,separability index,6 relevant,0.974285714285714
10,iter16,separability index,6 relevant,0.982857142857143
11,iter16,separability index,6 relevant,0.982857142857143
12,iter16,separability index,6 relevant,0.98
2,iter17,separability index,6 relevant,0.397142857142857
3,iter17,separability index,6 relevant,0.551428571428571
4,iter17,separability index,6 relevant,0.674285714285714
5,iter17,separability index,6 relevant,0.848571428571429
6,iter17,separability index,6 relevant,0.968571428571429
7,iter17,separability index,6 relevant,0.971428571428571
8,iter17,separability index,6 relevant,0.965714285714286
9,iter17,separability index,6 relevant,0.974285714285714
10,iter17,separability index,6 relevant,0.98
11,iter17,separability index,6 relevant,0.977142857142857
12,iter17,separability index,6 relevant,0.974285714285714
2,iter18,separability index,6 relevant,0.377142857142857
3,iter18,separability index,6 relevant,0.574285714285714
4,iter18,separability index,6 relevant,0.734285714285714
5,iter18,separability index,6 relevant,0.871428571428571
